2.4021	1.76582142288	0.0307712082407	0.0505025
4.80421	1.76594485978	0.0615859874127	0.202282
7.20631	1.76615164705	0.092488207641	0.456158
9.60842	1.76644146818	0.123522040973	0.813505
12.0105	1.76681463907	0.154732483041	1.27627
14.4126	1.76727232969	0.186164794457	1.84698
16.8147	1.76781520814	0.217866037953	2.52879
19.2168	1.76844480421	0.249884664239	3.32551
21.6189	1.76916150713	0.28227008352	4.24163
24.021	1.76996759979	0.315073732733	5.28238
26.4232	1.77086324723	0.348349333245	6.4538
28.8253	1.77185117551	0.382153233893	7.7628
31.2274	1.77293328101	0.416544461329	9.21724
33.6295	1.77411076748	0.451584573023	10.826
36.0316	1.77538662681	0.487340693581	12.5992
38.4337	1.77676269344	0.523884509717	14.5483
40.8358	1.77824132703	0.56128687616	16.6859
43.2379	1.77982536628	0.59962933157	19.0265
45.64	1.78151799473	0.63900012451	21.5865
48.0421	1.78332155752	0.679491151475	24.3842
50.4442	1.78523998453	0.721204190517	27.4404
52.8463	1.78727559853	0.764246577848	30.7784
55.2484	1.78943324153	0.808738621117	34.4248
57.6505	1.79171546038	0.854813542876	38.41
60.0526	1.79412699464	0.902612385896	42.7681
62.4547	1.7966720409	0.952294782759	47.5384
64.8568	1.79935443141	1.00403518154	52.7657
67.2589	1.80217950073	1.05803000914	58.5017
69.661	1.80515150662	1.11449507086	64.8057
72.0631	1.80827561996	1.17367375521	71.7465
74.4652	1.81155717407	1.23583832586	79.4039
76.8673	1.81500233748	1.30129675209	87.8711
79.2695	1.81861576111	1.37039457218	97.257
81.6716	1.82240495948	1.44352680496	107.69
84.0737	1.82637582565	1.52114942249	119.323
86.4758	1.83053490228	1.60377237553	132.336
88.8779	1.83488986516	1.69199316856	146.946
91.28	1.83944832464	1.78649505056	163.413
93.6821	1.84421685912	1.88808188999	182.054
96.0842	1.84920586841	1.99766976681	203.251
98.4863	1.8544222677	2.11635606631	227.478
100.888	1.85987513955	2.24540988658	255.316
103.29	1.86557480004	2.38634472045	287.491
105.693	1.87152999964	2.54094534654	324.911
108.095	1.8777513974	2.71131731558	368.717
110.497	1.88424951193	2.89997742652	420.36
112.899	1.8910345679	3.10989061231	481.683
115.301	1.89811866343	3.3445384532	555.034
117.703	1.90551228809	3.60795510731	643.4
120.105	1.91322622305	3.90466900579	750.538
122.507	1.92127301688	4.23947186629	881.059
124.909	1.92966194819	4.61684263784	1040.35
127.312	1.93840478809	5.03964349845	1234.03
129.714	1.94750972279	5.5066024646	1466.42
132.116	1.95698677573	6.00779112781	1737.05
134.518	1.96684052819	6.51811077988	2034.44
136.92	1.97707550341	6.99026406947	2327.74
139.322	1.98769195989	7.35423151511	2562.69
141.724	1.99868614804	7.53348873606	2674.35
144.126	2.01004631122	7.47957538865	2621.31
146.528	2.02175561644	7.20153072073	2415.97
148.93	2.03378467645	6.76079684661	2116.71
151.333	2.04609267626	6.23662999731	1790.38
153.735	2.05862046157	5.69476635909	1483.7
156.137	2.07129004797	5.17627866309	1218.33
158.539	2.0839917165	4.70106107499	998.772
160.941	2.09659594143	4.27548045652	821.156
163.343	2.10892021478	3.89864877761	678.795
165.745	2.12072675087	3.56643893259	564.879
168.147	2.13175222764	3.2737661985	473.51
170.549	2.1416348162	3.01547735951	399.887
172.952	2.14994471003	2.78691423157	340.244
175.354	2.15613232515	2.58399019271	291.66
177.756	2.15964500371	2.40338072738	251.903
180.158	2.15976264432	2.24218625774	219.234
182.56	2.15571452831	2.09806072022	192.316
184.962	2.14668082724	1.9690743026	170.109
187.364	2.13176500988	1.85360592726	151.798
189.766	2.11035110028	1.7505063255	136.755
192.168	2.08180043678	1.6587019566	124.471
194.57	2.04579746367	1.57739257892	114.548
196.973	2.00233762851	1.50589379297	106.665
199.375	1.95202797247	1.44385037375	100.584
201.777	1.89583547864	1.39082992206	96.0988
204.179	1.83521060059	1.34655117787	93.053
206.581	1.77194101597	1.31079825738	91.3257
208.983	1.70798463216	1.28339363405	90.8252
211.385	1.64528359133	1.26412802612	91.477
213.787	1.5855256118	1.25294984973	93.2534
216.189	1.5301242909	1.24964075844	96.1201
218.592	1.4800481631	1.2540203782	100.07
220.994	1.43584743132	1.26590529101	105.115
223.396	1.39769787654	1.2850908572	111.282
225.798	1.3656219095	1.31133347436	118.595
228.2	1.33898264263	1.34454096232	127.158
230.602	1.31745635558	1.38451794938	137.035
233.004	1.30049681225	1.43114092285	148.329
235.406	1.28753716455	1.48433752824	161.167
237.808	1.278025988	1.54411305333	175.707
240.21	1.27144943526	1.61052095056	192.134
242.613	1.26755019899	1.68360377555	210.613
245.015	1.26550925333	1.76376873269	231.52
247.417	1.26517060436	1.85123485868	255.12
249.819	1.26622683802	1.94639142764	281.786
252.221	1.26841776883	2.04973361107	311.963
254.623	1.27152442435	2.16184996986	346.176
257.025	1.27536191119	2.28342431548	385.044
259.427	1.2797777634	2.41522664782	429.291
261.829	1.28464467579	2.55810430465	479.76
264.232	1.29000885393	2.71253801722	537.192
266.634	1.29549667766	2.88016079305	603.07
269.036	1.30117227149	3.06134020618	678.358
271.438	1.30697660893	3.25653778972	764.214
273.84	1.31286158334	3.46566726396	861.639
276.242	1.31878735517	3.68772439517	971.209
278.644	1.32472133137	3.92023008883	1092.62
281.046	1.3306355948	4.15856857519	1224.05
283.448	1.33650840709	4.3951237636	1361.26
285.85	1.34232007396	4.61878291998	1496.82
288.253	1.34790997649	4.81334650817	1618.84
290.655	1.3535529174	4.96451474185	1714.94
293.057	1.35908863704	5.05409784486	1770.15
