4.12e-08	-3.76422497522e-05	0.000690333640771	-8.05786073269e-05	0.000572112783692
4.14e-08	-4.2799284129e-05	0.000706146250682	-9.65870657655e-05	0.000566759900787
4.16e-08	-4.55400659413e-05	0.000708329672477	-0.000107200069652	0.000555589536883
4.18e-08	-4.58285924822e-05	0.000697686072003	-0.000112276654461	0.000539580825059
4.2e-08	-4.37330909212e-05	0.000675183425453	-0.000111898732803	0.000519551601729
4.22e-08	-3.94216046476e-05	0.000641909757036	-0.000106365759654	0.000496122392734
4.24e-08	-3.31536990277e-05	0.000599031444343	-9.61810991278e-05	0.000469696646188
4.26e-08	-2.52686163691e-05	0.000547756863305	-8.20303848215e-05	0.000440457862115
4.28e-08	-1.61703455389e-05	0.00048930619867	-6.47524975218e-05	0.000408383355609
4.3e-08	-6.3101922033e-06	0.000424887800899	-4.53041128621e-05	0.000373273495834
4.32e-08	3.83246387813e-06	0.000355681049962	-2.47190811862e-05	0.000334794432654
4.34e-08	1.37704621177e-05	0.000282825311426	-4.06417556866e-06	0.000292531597976
4.36e-08	2.30293947849e-05	0.00020741425736	1.56070346718e-05	0.000246050686817
4.38e-08	3.11675542039e-05	0.000130494586113	3.33002733901e-05	0.000194962413707
4.4e-08	3.77944824177e-05	5.30680183327e-05	4.81246237081e-05	0.000138987124458
4.42e-08	4.25873611496e-05	-2.39046261857e-05	5.93325983828e-05	7.80153333467e-05
4.44e-08	4.53045607985e-05	-9.94984577824e-05	6.63543493005e-05	1.21604523167e-05
4.46e-08	4.5795777739e-05	-0.000172819756831	6.8824351726e-05	-5.81996273658e-05
4.48e-08	4.40083255842e-05	-0.000243002383189	6.65991883509e-05	-0.000132394869254
4.5e-08	3.99893032232e-05	-0.000309206119426	5.97654263132e-05	-0.00020945138989
4.52e-08	3.38835341681e-05	-0.000370617483982	4.86370124729e-05	-0.000288096937341
4.54e-08	2.59273509454e-05	-0.000426453305687	3.37420894105e-05	-0.000366783865331
4.56e-08	1.64384772235e-05	-0.00047596710624	1.57996345675e-05	-0.000443728994449
4.58e-08	5.80243113085e-06	-0.000518458107574	-4.31317692769e-06	-0.000516968853371
4.6e-08	-5.54397208944e-06	-0.000553282479927	-2.5601514518e-05	-0.000584427966535
